Name,md5,Machine,SizeOfOptionalHeader,Characteristics,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,SectionsNb,SectionsMeanEntropy,SectionsMinEntropy,SectionsMaxEntropy,SectionsMeanRawsize,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanVirtualsize,SectionsMinVirtualsize,SectionMaxVirtualsize,ImportsNbDLL,ImportsNb,ImportsNbOrdinal,ExportNb,ResourcesNb,ResourcesMeanEntropy,ResourcesMinEntropy,ResourcesMaxEntropy,ResourcesMeanSize,ResourcesMinSize,ResourcesMaxSize,LoadConfigurationSize,VersionInformationSize,legitimate
VirusShare_86661fef612f82a3194cb4c01e631b38,86661fef612f82a3194cb4c01e631b38,332,224,258,11,0,111104,559616,0,22299,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,684032,1024,2018539288,2,33088,1048576,4096,1048576,4096,0,16,5,5.87302458797,4.46867441905,6.56870158196,132403.2,6656,469504,133890.0,9182,469104,4,88,1,0,13,5.18807266834,2.92096832923,7.38883681066,36026.5384615,146,370688,72,0,0
ts.dll,590d6bd53ea42631525a56c0a3e96015,332,224,8450,8,0,733184,192512,0,613022,4096,737280,1610612736.0,4096,4096,4,0,0,0,4,0,958464,4096,957287,2,320,1048576,4096,1048576,4096,0,16,5,5.49249227889,3.8871156395,6.73652368718,185139.2,12288,733184,189114.2,15348,733028,5,191,31,137,51,2.46755566342,0.960953135828,4.6554208156,248.901960784,20,1250,72,16,1
VirusShare_b8f8e642d816148893861ceab05d9b04,b8f8e642d816148893861ceab05d9b04,332,224,258,9,0,113664,514560,0,11853,4096,118784,4194304.0,4096,512,5,0,0,0,5,0,651264,1024,2018504848,2,33088,1048576,4096,1048576,4096,0,16,5,5.88513207569,5.42993237991,6.60288151742,125644.8,7168,467968,127073.0,6944,467948,4,98,1,0,6,4.73921270416,2.45849222582,5.44721187539,77922.1666667,48,452096,72,0,0
VirusShare_cbec973192bbf45b250a06ab08f0f925,cbec973192bbf45b250a06ab08f0f925,332,224,258,10,0,117760,392192,0,58906,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,533721,2,33088,1048576,4096,1048576,4096,0,16,5,5.5972663736,3.85813977692,7.96334517707,100352.0,9728,330752,101706.2,9334,338628,3,90,0,0,5,3.42584876134,2.45849222582,4.03553849983,3146.4,48,9640,72,15,0
VirusShare_938631a02c924f807d8075ff0129786e,938631a02c924f807d8075ff0129786e,332,224,259,9,0,163328,62976,0,68183,4096,167936,4194304.0,4096,512,5,0,0,0,5,0,237568,1024,260768,2,33024,1048576,4096,1048576,4096,0,16,4,4.81470089955,2.98459173222,6.46946173762,56576.0,3584,163328,57080.75,6692,163025,2,76,0,0,13,3.95843441305,2.01123851145,6.12204519843,2708.15384615,132,9640,72,14,0
VirusShare_d1178b66f9154ee555839b2e37f39db7,d1178b66f9154ee555839b2e37f39db7,332,224,258,8,0,42496,1536,0,50446,8192,0,4194304.0,8192,512,4,0,0,0,4,0,73728,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,3.08209858945,0.0815394123432,5.64868837669,14677.3333333,512,42496,14432.0,12,42260,1,1,0,0,1,5.00111681368,5.00111681368,5.00111681368,490.0,490,490,0,0,0
VirusShare_29c01c2f099c557a10f2354222f8806c,29c01c2f099c557a10f2354222f8806c,332,224,259,8,0,101888,43008,0,103471,4096,106496,4194304.0,4096,512,4,0,0,0,4,0,172032,512,147615,2,0,1048576,4096,1048576,4096,0,16,4,5.82449311562,4.45097841804,6.67402412101,36224.0,2560,101888,40455.5,15306,101854,9,210,5,0,9,5.31957295962,2.69913115291,7.14025256166,2681.33333333,90,9640,0,17,0
IEShims.dll,55af56d6f81dd65d01cc45e35bd1f8b9,332,224,8450,9,0,180736,23552,0,150947,4096,188416,197394432.0,4096,512,6,1,6,1,6,0,221184,1024,232145,2,320,262144,4096,1048576,4096,0,16,4,4.85989222858,2.59926267371,6.36028362828,50176.0,1024,180736,50671.75,1088,180401,10,165,11,8,1,3.53904666768,3.53904666768,3.53904666768,988.0,988,988,72,17,1
VirusShare_b2fca58c42a1ef5f68b176062da1b185,b2fca58c42a1ef5f68b176062da1b185,332,224,258,9,0,102400,599040,0,12013,4096,106496,4194304.0,4096,512,5,0,0,0,5,0,712704,1024,2018578064,2,33088,1048576,4096,1048576,4096,0,16,5,5.3370413625,2.82868037168,6.58874280498,140288.0,3584,568320,140774.0,6682,567892,4,88,1,0,7,4.14351601489,2.62307816502,5.91635626214,81061.0,62,535040,72,0,0
VirusShare_b1b947ead190b9fc826f79e6c674dd67,b1b947ead190b9fc826f79e6c674dd67,332,224,259,9,0,175616,61440,0,60124,4096,180224,4194304.0,4096,512,5,0,0,0,5,0,249856,1024,285078,2,33024,1048576,4096,1048576,4096,0,16,4,4.71662377778,2.48016596499,6.48925473512,59264.0,4608,175616,60866.75,11556,175601,3,95,0,0,13,3.90138780767,1.26691260853,6.12204519843,2707.07692308,132,9640,72,14,0
VirusShare_76f2f86d44fa25fc9e546715472151b1,76f2f86d44fa25fc9e546715472151b1,332,224,258,10,0,118784,382464,0,59930,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,529915,2,33088,1048576,4096,1048576,4096,0,16,5,5.65902241338,4.1786401566,7.96340474214,100249.6,9216,334848,101590.6,9374,334360,7,115,0,0,16,6.34249636714,2.45849222582,7.99307000943,20840.0,48,40724,72,14,0
VirusShare_aabff232b32e9e2ab2b89d4562c643f7,aabff232b32e9e2ab2b89d4562c643f7,332,224,33166,2,25,47616,21504,0,49600,4096,53248,4194304.0,4096,512,4,0,6,0,4,0,98304,1024,1661698,2,32768,1048576,16384,1048576,4096,0,16,8,3.23206179268,0.0,6.45490796561,8640.0,0,47616,8993.125,8,47336,11,114,0,0,16,3.46529546335,1.17487463252,5.15619635787,647.125,16,2216,0,15,0
url.dll,29e034de21548324b761b48b79a2836c,34404,240,8226,9,0,9216,124928,0,7916,4096,0,8793697484800.0,4096,512,6,1,6,1,5,2,151552,1024,171381,2,64,262144,4096,4096,4096,0,16,5,4.13619937431,0.332025024595,7.09072100083,26624.0,512,121344,26685.2,348,120976,7,44,4,18,34,4.30037414161,1.31175456086,7.99090525604,3506.23529412,20,59810,0,16,1
VirusShare_99b0e2ab00b11a538e63cb28c24f52f2,99b0e2ab00b11a538e63cb28c24f52f2,332,224,258,10,0,118272,380416,0,59610,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,516096,1024,552699,2,33088,1048576,4096,1048576,4096,0,16,5,5.65942634034,4.21793765714,7.97742341552,99737.6,9728,331264,101043.0,9304,330808,6,107,0,0,22,6.82540564069,2.61702640237,7.99048736758,14981.9090909,48,22648,72,14,0
VirusShare_81e70f8fa1e6313a55d3cb7196b34973,81e70f8fa1e6313a55d3cb7196b34973,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,563508,2,33088,1048576,4096,1048576,4096,0,16,5,5.6663371314,4.18953861211,7.96311398057,100966.4,9728,330752,102644.2,9418,339748,3,90,0,0,6,3.77675976631,2.45849222582,5.31755235629,2740.16666667,48,9640,72,15,0
VirusShare_d972c40743c248dc9a03b3fcef070cb4,d972c40743c248dc9a03b3fcef070cb4,332,224,271,6,0,24576,4096,40960,66160,45056,69632,4194304.0,4096,512,4,0,0,0,4,0,73728,4096,185870,2,0,1048576,4096,1048576,4096,0,16,3,3.71666326661,0.0,7.87985352872,7680.0,0,21504,23210.6666667,4096,40960,3,5,0,0,5,5.05072612874,2.16096404744,7.72296465104,556.8,20,1256,0,0,0
scrobj.dll,63ae668f783df28772d200f41cb40873,332,224,8450,8,0,147456,28672,0,4972,4096,151552,1558446080.0,4096,4096,6,0,6,0,4,10,180224,4096,193362,2,320,262144,4096,4096,4096,0,16,4,4.52840889229,2.60677169612,6.46492047962,44032.0,4096,147456,42331.75,3356,146587,6,162,15,11,16,3.07342357432,2.37085907723,4.10385016893,742.125,34,3696,72,16,1
cryptsvc.dll,4ec46bd08233f4ee713119ccd05637aa,332,224,8450,9,0,125952,9728,0,16004,4096,143360,1101332480.0,4096,512,6,1,6,1,6,1,147456,1024,182369,2,320,262144,4096,1048576,4096,0,16,4,4.56363460577,2.01776247835,6.7276350007,33792.0,1536,125952,33736.25,1304,125705,5,163,0,2,2,3.12122084416,2.6968325827,3.54560910561,562.0,200,924,72,16,1
inetcomm.dll,46252eba904eb439542870a4ad4cca1c,34404,240,8226,9,0,797184,181248,0,4208,4096,0,8793795526656.0,4096,512,6,1,6,1,6,0,995328,1024,993572,2,320,262144,4096,1048576,4096,0,16,6,4.83014947976,2.31311422603,6.28727325352,162645.333333,4608,797184,162692.833333,4192,796825,8,511,33,116,3,3.91845658784,3.26808905793,4.90147741016,1310.33333333,727,2240,0,16,1
ntdll.dll,27d9ed8cb8b62d1e0a8e5ace6cf52e2f,332,224,8462,7,10,499712,211456,0,76840,4096,483328,2089811968.0,4096,512,5,1,5,1,4,10,716800,1024,746172,3,0,262144,4096,1048576,4096,0,16,4,4.56963609351,1.45984584568,6.84945418491,176256.0,12288,499712,177576.5,11908,499638,0,0,0,1315,2,3.44469869172,3.33374312877,3.55565425467,89826.0,876,178776,72,16,1
ACEINTL.DLL,c84feec4a526e0cdb32aa2ae66b76df9,332,224,8450,8,0,4096,159744,0,4260,4096,8192,877854720.0,4096,4096,4,0,0,0,4,0,167936,4096,175627,2,64,1048576,4096,1048576,4096,0,16,4,2.5696801789,0.0242993852361,6.04191614838,40960.0,4096,151552,39070.5,288,151208,2,39,0,1,105,3.28558034147,1.0,5.05186420271,1389.65714286,2,4778,72,18,1
VirusShare_52b46b6b63314404edc00e2b648bb2a5,52b46b6b63314404edc00e2b648bb2a5,332,224,271,6,0,102400,8192,0,4696,4096,106496,4194304.0,4096,4096,4,0,1,0,4,0,114688,4096,143198,2,0,1048576,4096,1048576,4096,0,16,3,1.4180562809,0.0,3.21816051721,36864.0,4096,102400,34689.3333333,2184,99280,1,41,3,0,3,2.01978081359,0.546148977953,3.1899737905,648.0,20,1384,0,13,0
VirusShare_2790efd3729b3eb10bd6f69c39158e19,2790efd3729b3eb10bd6f69c39158e19,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,535454,2,33088,1048576,4096,1048576,4096,0,16,5,5.64190716728,4.07779332536,7.96271596663,100966.4,9728,330752,102612.6,9396,339620,3,90,0,0,6,3.70314675915,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,0
VirusShare_18f99aee9203528468cb3d61888ba0e6,18f99aee9203528468cb3d61888ba0e6,332,224,258,10,0,120320,385024,0,61578,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,552204,2,33088,1048576,4096,1048576,4096,0,16,5,5.64644365076,4.11726411592,7.96277585234,101068.8,9728,330752,102623.8,9404,339652,3,89,0,0,6,3.72982390563,2.45849222582,5.31755235629,2739.5,48,9640,72,15,0
iertutil.dll,77104fdbbd821f2d73338d9370675ef3,332,224,8450,11,0,2092544,185344,512,15200,4096,2088960,1573519360.0,4096,512,6,3,6,3,6,1,2301952,1024,2304743,2,16704,262144,4096,1048576,4096,0,16,8,3.95601371598,0.0,6.72174943912,284672.0,0,2091520,284553.0,9,2091445,7,250,0,487,2,3.08965403355,2.67928370768,3.50002435941,584.0,200,968,92,17,1
VirusShare_842ae30dd994c437e1a1f7248b95236f,842ae30dd994c437e1a1f7248b95236f,332,224,271,6,0,24064,308224,8192,12538,4096,28672,4194304.0,4096,512,4,0,6,0,4,0,602112,1024,0,2,32768,1048576,4096,1048576,4096,0,16,5,4.16767213057,0.0,6.43879960537,6553.6,0,24064,118232.0,2552,298072,8,155,1,0,6,3.14981126293,2.16096404744,5.20032677549,356.333333333,20,744,0,0,0
VirusShare_5db4e2eacbbf4dc6ca1aad65107e1118,5db4e2eacbbf4dc6ca1aad65107e1118,332,224,258,10,0,28672,445952,16896,14819,4096,32768,4194304.0,4096,512,5,0,6,0,5,0,1126400,1024,1529539,2,34112,1048576,4096,1048576,4096,0,16,6,3.79559756744,0.0,6.49788465186,11264.0,0,28672,186430.666667,3978,626688,8,172,1,0,13,3.0763062251,0.0,5.29405526232,1705.84615385,104,9640,0,0,0
VirusShare_f4979811611d88236a7889498f336371,f4979811611d88236a7889498f336371,332,224,258,8,0,7680,309760,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,339968,1024,369859,2,34112,1048576,4096,1048576,4096,0,16,7,4.91018714927,0.0,7.99843359582,45348.5714286,0,177152,45323.0,348,177152,3,41,0,0,6,3.66340924844,2.1508659108,5.15540854179,1314.16666667,48,3752,0,23,0
VirusShare_b7bbd51afc82de01e7fb19a07e240e8f,b7bbd51afc82de01e7fb19a07e240e8f,332,224,259,11,0,105984,77824,0,68539,4096,110592,4194304.0,4096,512,5,1,0,0,5,1,192512,1024,183212,2,33024,1048576,4096,1048576,4096,0,16,4,4.4773243111,2.4834988322,6.61947441123,43392.0,9728,105984,45691.0,17130,105688,4,106,2,0,6,3.70844114061,2.45849222582,5.2981557402,2788.33333333,48,9640,72,16,0
VirusShare_6b73bd7027a83e97a0045ed400384985,6b73bd7027a83e97a0045ed400384985,332,224,258,12,0,64000,183296,0,10482,4096,69632,4194304.0,4096,512,5,1,0,0,5,1,262144,1024,301854,2,33088,1048576,4096,1048576,4096,0,16,5,5.69677745891,3.42614070159,7.27552817089,47923.2,5120,138240,49202.2,4832,137960,3,77,0,0,7,4.24682538959,2.64576300669,7.25678470915,19641.2857143,62,132096,72,0,0
VirusShare_5fe622000aeea98458940034f88e9a56,5fe622000aeea98458940034f88e9a56,332,224,258,12,0,64000,183296,0,10482,4096,69632,4194304.0,4096,512,5,1,0,0,5,1,262144,1024,259470,2,33088,1048576,4096,1048576,4096,0,16,5,5.69078845057,3.42614070159,7.2456403754,47923.2,5120,138240,49202.2,4832,137960,3,77,0,0,7,4.24373495021,2.64576300669,7.23515163355,19641.2857143,62,132096,72,0,0
VirusShare_eb8d126b94ebd56f71f01331f06864c7,eb8d126b94ebd56f71f01331f06864c7,332,224,271,6,0,184320,16384,49152,233248,53248,237568,4194304.0,4096,512,4,0,1,0,4,0,253952,4096,0,2,0,1048576,4096,1048576,4096,0,16,3,3.80940900492,0.0,7.75652204299,65194.6666667,0,180736,83285.3333333,16384,184320,2,7,1,0,5,2.39726005591,0.0,3.72329624684,36156.6,34,166673,0,15,0
vbc7ui.dll,c2edcb5e2d3e03e10ce0fd7fdd2b6c05,332,224,8450,8,0,0,183296,0,0,4096,4096,1505558528.0,4096,512,5,0,8,0,4,0,192512,512,221575,3,1088,1048576,4096,1048576,4096,0,16,2,1.69383475554,0.0203931352361,3.36727637584,91648.0,512,182784,91352.0,8,182696,0,0,0,0,129,3.17160252297,1.89169411883,3.49039504844,1364.69767442,66,3576,0,16,1
Microsoft.Web.Management.dll,00f30e1d09108baa935de7e4c1408f2b,332,224,8450,8,0,1036288,8192,0,1043342,8192,1048576,1577517056.0,8192,4096,4,0,0,0,4,0,1064960,4096,1105089,3,34112,1048576,4096,1048576,4096,0,16,3,2.58281303998,0.0164084645156,6.5257358505,348160.0,4096,1036288,345440.0,12,1035156,1,1,0,0,1,3.48911471622,3.48911471622,3.48911471622,1060.0,1060,1060,0,18,1
VirusShare_82213f86e4d53ae83cbbbe90a7884990,82213f86e4d53ae83cbbbe90a7884990,332,224,258,10,0,118784,383488,0,59882,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,529261,2,33088,1048576,4096,1048576,4096,0,16,5,5.67394225109,4.22647927728,7.9653014998,100454.4,9728,334336,101857.4,9364,334084,7,113,0,0,16,6.37813085659,2.45849222582,7.99268848362,20821.9375,48,33945,72,14,0
system.resources.dll,8aec024d84b710e0bd42c01b207b8cec,332,224,8462,8,0,2048,2048,0,9742,8192,16384,4194304.0,8192,512,4,0,0,0,4,0,32768,512,49970,3,1344,1048576,4096,1048576,4096,0,16,3,2.36382287045,0.0815394123432,4.50600420322,1365.33333333,512,2048,877.333333333,12,1556,1,1,0,0,1,3.43558333532,3.43558333532,3.43558333532,972.0,972,972,0,17,1
DfsRes.dll,071c35bf1c104a4246be2bb5168c46a5,34404,240,8226,9,0,0,81920,0,0,4096,0,4194304.0,4096,512,6,1,6,1,6,1,86016,512,146799,3,320,262144,4096,1048576,4096,0,16,1,7.08479013052,7.08479013052,7.08479013052,81920.0,81920,81920,81840.0,81840,81840,0,0,0,0,18,4.35361581952,2.50859698916,7.98708124893,4489.83333333,188,44649,0,16,1
VirusShare_da06ae6e6312e03ea01537728c999385,da06ae6e6312e03ea01537728c999385,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,552796,2,33088,1048576,4096,1048576,4096,0,16,5,5.6663371314,4.18953861211,7.96311398057,100966.4,9728,330752,102644.2,9418,339748,3,90,0,0,6,3.77675976631,2.45849222582,5.31755235629,2740.16666667,48,9640,72,15,0
VirusShare_f1cd8c2ae95d596e92b274d91b69e86f,f1cd8c2ae95d596e92b274d91b69e86f,332,224,33167,2,25,37888,17920,0,39716,4096,45056,4194304.0,4096,512,1,0,6,0,4,0,81920,1024,0,2,32768,1048576,16384,1048576,4096,0,16,8,2.29457169342,0.0,6.53086846822,6656.0,0,37888,7200.0,8,37444,8,96,0,0,14,3.44489391735,2.57088675887,5.05007355156,717.142857143,44,2216,0,15,0
VirusShare_aa50922c762a396f3375913d5ad27a1f,aa50922c762a396f3375913d5ad27a1f,332,224,258,10,0,116224,385024,0,57436,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,524288,1024,537603,2,33088,1048576,4096,1048576,4096,0,16,5,5.63891329302,4.18602299801,7.9611202343,100249.6,9216,338432,101601.8,9228,337996,4,100,0,0,29,7.07383209462,2.45849222582,7.98793727193,11601.7241379,48,17005,72,14,0
wiascanprofiles.dll,e95a2cf170c2eb5f769fddd63f40470b,332,224,8450,9,0,36864,50688,0,36862,4096,40960,268697600.0,4096,512,6,1,6,1,6,1,98304,1024,119043,2,320,262144,4096,1048576,4096,0,16,4,4.66610626645,2.10088631821,6.40255151049,21632.0,512,47104,21729.25,1308,46984,9,98,13,4,7,4.50140234085,2.8670753273,5.41318319482,6639.14285714,129,43096,72,16,1
VirusShare_149db88f4e47f2e599a4d56d4a429e7f,149db88f4e47f2e599a4d56d4a429e7f,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,544801,2,33088,1048576,4096,1048576,4096,0,16,5,5.6663371314,4.18953861211,7.96311398057,100966.4,9728,330752,102644.2,9418,339748,3,90,0,0,6,3.77675976631,2.45849222582,5.31755235629,2740.16666667,48,9640,72,15,0
VirusShare_66be1131c697ce312afe875949f407c1,66be1131c697ce312afe875949f407c1,332,224,258,8,0,7680,328192,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,356352,1024,352314,2,34112,1048576,4096,1048576,4096,0,16,7,5.23223456834,0.0,7.99807360018,47981.7142857,0,185344,47956.1428571,348,185344,3,41,0,0,6,4.83822912495,2.12692180982,6.5168840183,3020.83333333,48,9640,0,23,0
msxml4.dll,09def3abb6a196749299359ac5578dd8,332,224,8462,7,10,1032704,319488,0,189745,4096,1064960,1773207552.0,4096,512,5,2,5,2,4,0,1363968,1024,1413395,2,0,262144,4096,1048576,4096,0,16,4,5.39741310217,2.91740361394,6.61819463074,335360.0,61440,1032704,337785.5,61308,1032362,3,129,2,4,9,4.75750931678,3.47802237108,5.53085100286,19267.7777778,864,95904,72,17,1
VirusShare_37ce6440e0880b8a4d9382759a92a988,37ce6440e0880b8a4d9382759a92a988,332,224,258,11,0,70656,79872,0,15741,4096,77824,4194304.0,4096,512,5,1,0,0,5,1,163840,1024,196505,2,33088,1048576,4096,1048576,4096,0,16,5,4.4640974687,2.71834388836,6.66885493727,28262.4,5120,70656,29860.8,14104,70652,7,105,1,0,10,3.72068136008,1.7987949407,5.52278337213,1880.9,16,9640,72,10,0
VirusShare_da1104bbd12e953babd46567e0c0a66d,da1104bbd12e953babd46567e0c0a66d,332,224,8966,2,56,8192,4096,32768,41920,36864,45056,1893990400.0,4096,512,4,0,1,0,4,0,49152,4096,0,3,0,2097152,4096,1048576,4096,0,16,3,3.67129689663,0.0,7.7333148947,2048.0,0,5632,15018.6666667,4096,32768,4,8,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
VirusShare_0b01c6cc2f446c2789b2f51e8cf48374,0b01c6cc2f446c2789b2f51e8cf48374,332,224,258,10,0,117760,392192,0,58906,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,573301,2,33088,1048576,4096,1048576,4096,0,16,5,5.5972663736,3.85813977692,7.96334517707,100352.0,9728,330752,101706.2,9334,338628,3,90,0,0,5,3.42584876134,2.45849222582,4.03553849983,3146.4,48,9640,72,15,0
VirusShare_6e92a29c637c981e744dfed67d364093,6e92a29c637c981e744dfed67d364093,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,525759,2,33088,1048576,4096,1048576,4096,0,16,5,5.65935611278,4.15850637054,7.96309810922,100966.4,9728,330752,102635.8,9416,339716,3,90,0,0,6,3.75279847985,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,0
VirusShare_97250668c130c1e1816dd62cc329fd60,97250668c130c1e1816dd62cc329fd60,332,224,783,2,56,29184,14848,110592,14764,4096,36864,4194304.0,4096,512,4,0,6,0,4,0,221184,1024,0,2,32768,2097152,4096,1048576,4096,0,16,7,3.34528001443,0.0,6.30323831549,8118.85714286,0,29184,28755.4285714,140,110088,8,155,0,0,8,4.0912689525,2.45849222582,5.86996923095,2088.75,48,9640,0,0,0
wuapp.exe,b4667963f9711c644f5e43d9a46d8680,332,224,258,9,0,27648,7680,0,12913,4096,32768,4194304.0,4096,512,6,1,6,1,6,0,45056,1024,81603,2,33088,262144,8192,1048576,4096,0,16,4,3.43589550077,0.399962166525,6.06851028478,8192.0,512,27648,8625.0,1672,27506,5,108,0,0,2,4.33862144617,3.54975701277,5.12748587956,752.0,564,940,72,16,1
AcroRdIF.dll,495070f4068a3010c96b25615a27f022,332,224,8450,8,0,61440,49152,0,52974,4096,65536,268435456.0,4096,4096,4,0,0,0,4,0,118784,4096,127507,2,320,1048576,4096,1048576,4096,0,16,6,3.87019488217,0.625764966568,6.02751284525,18432.0,4096,57344,16427.3333333,267,54176,7,138,9,4,6,3.80357457274,1.34631371386,5.31646801573,640.0,50,1688,72,16,1
VirusShare_8ad0f0478b7d85fd7aad76cdd1da7c64,8ad0f0478b7d85fd7aad76cdd1da7c64,332,224,783,2,22,35328,20480,109568,17191,4096,40960,4194304.0,4096,512,4,0,6,0,4,0,233472,1024,226251,2,32768,2097152,4096,1048576,4096,0,16,7,3.29352142936,0.0,5.97387243183,9874.28571429,0,35328,30460.5714286,140,109520,8,155,0,0,9,3.78269231936,2.48824632785,6.42204504825,1917.88888889,48,9640,0,11,0
VirusShare_407b4dcb5b3c85a3b8dec9b8dde3882f,407b4dcb5b3c85a3b8dec9b8dde3882f,332,224,258,11,0,113664,682496,0,24735,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,851968,1024,2018160272,2,33088,1048576,4096,1048576,4096,0,16,3,4.26337706158,0.206920017787,7.99894163996,94549.3333333,512,246272,281429.333333,512,806912,4,7,1,0,7,4.45336795506,2.62307816502,7.96700202426,80992.8571429,62,534528,0,0,0
VirusShare_5a2ccb0ba3680bb7b4b155b009c0cb8f,5a2ccb0ba3680bb7b4b155b009c0cb8f,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,515255,2,33088,1048576,4096,1048576,4096,0,16,5,5.6663371314,4.18953861211,7.96311398057,100966.4,9728,330752,102644.2,9418,339748,3,90,0,0,6,3.77675976631,2.45849222582,5.31755235629,2740.16666667,48,9640,72,15,0
VirusShare_ed53e41e59e295c74b89cdd564daed32,ed53e41e59e295c74b89cdd564daed32,332,224,258,10,0,117248,389632,0,58650,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,517387,2,33088,1048576,4096,1048576,4096,0,16,5,5.62782325145,4.03460495174,7.96613444061,99635.2,9728,330240,101061.8,9344,338532,4,98,0,0,5,3.31274294707,2.674419892,3.76438543256,2517.6,48,7336,72,14,0
VirusShare_d1e9a6987aa4250b2a0489d01b538b08,d1e9a6987aa4250b2a0489d01b538b08,332,224,258,10,0,118784,383488,0,59882,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,526981,2,33088,1048576,4096,1048576,4096,0,16,5,5.67394225109,4.22647927728,7.9653014998,100454.4,9728,334336,101857.4,9364,334084,7,113,0,0,16,6.37813085659,2.45849222582,7.99268848362,20821.9375,48,33945,72,14,0
VirusShare_cb19e3f9ff4252acba00ea43457a36e3,cb19e3f9ff4252acba00ea43457a36e3,332,224,258,10,0,119808,383488,0,60858,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,524288,1024,539475,2,33088,1048576,4096,1048576,4096,0,16,5,5.66770019543,4.14451440443,7.96433441768,100659.2,9728,334336,102097.0,9414,334260,7,112,0,0,18,6.54129451858,2.45849222582,7.99172584809,18513.7222222,48,29106,72,14,0
VirusShare_b0272fc70e0ee7044f47f8b55293bee6,b0272fc70e0ee7044f47f8b55293bee6,332,224,258,10,0,118272,380416,0,59610,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,516096,1024,571118,2,33088,1048576,4096,1048576,4096,0,16,5,5.65942634034,4.21793765714,7.97742341552,99737.6,9728,331264,101043.0,9304,330808,6,107,0,0,22,6.82540564069,2.61702640237,7.99048736758,14981.9090909,48,22648,72,14,0
VirusShare_75d4f04577417faeee85a9b1e706e66b,75d4f04577417faeee85a9b1e706e66b,332,224,271,6,0,24064,164864,1024,12538,4096,28672,4194304.0,4096,512,4,0,6,1,4,0,270336,1024,0,2,32768,1048576,4096,1048576,4096,0,16,5,4.56696172415,0.0,6.54686401065,11571.2,0,27648,51971.2,4764,154712,8,155,1,0,6,4.90476552485,2.63275322533,7.89157424901,4531.66666667,48,16936,0,0,0
VirusShare_7b7fb3453418744824df36ac54298bb6,7b7fb3453418744824df36ac54298bb6,332,224,258,10,0,28672,445952,16896,14819,4096,32768,4194304.0,4096,512,5,0,6,0,5,0,8708096,1024,697502,2,34112,1048576,4096,1048576,4096,0,16,6,4.13608970072,0.0,6.49788465186,10410.6666667,0,28672,1449848.0,3978,8212480,8,172,1,0,9,4.24339529637,2.45849222582,6.46407026422,1895.66666667,48,9640,0,13,0
snmpincl.dll,a6ed93a587cee2d847cb075e78d897fa,34404,240,8226,9,0,447488,36864,0,336088,4096,0,8792762744832.0,4096,512,6,1,6,1,6,1,495616,1024,541412,3,320,262144,4096,4096,4096,0,16,5,4.74841820159,3.39422872347,5.99421323721,96563.2,1024,447488,96735.8,1016,447259,10,543,18,129,1,3.53785103588,3.53785103588,3.53785103588,920.0,920,920,0,16,1
